station_id,time,num_bikes_available,name,lat,lon,hour
22,2022-05-14T12:18:30Z,13,4th & M St SW,38.8767,-77.0178,12
51,2022-05-14T12:18:30Z,24,Massachusetts Ave & Dupont Circle NW,38.9101,-77.0444,12
92,2022-05-14T12:18:30Z,2,8th & H St NW,38.8997,-77.023086,12
99,2022-05-14T12:18:30Z,11,Lincoln Park / 13th & East Capitol St NE ,38.890461,-76.988355,12
103,2022-05-14T12:18:30Z,32,Metro Center / 12th & G St NW,38.898364,-77.027869,12
105,2022-05-14T12:18:30Z,4,7th & F St NW / National Portrait Gallery,38.8972830485385,-77.0221906900406,12
106,2022-05-14T12:18:30Z,12,17th & K St NW / Farragut Square,38.902061,-77.038322,12
113,2022-05-14T12:18:30Z,16,Columbus Circle / Union Station,38.89696,-77.00493,12
124,2022-05-14T12:18:30Z,10,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,38.88412,-77.04657,12
144,2022-05-14T12:18:30Z,13,3rd & G St SE,38.881185,-77.001828,12
148,2022-05-14T12:18:30Z,18,Columbia Rd & Georgia Ave NW,38.928121111321,-77.0237946510315,12
159,2022-05-14T12:18:30Z,15,10th & K St NW,38.9024,-77.02622,12
169,2022-05-14T12:18:30Z,7,Smithsonian-National Mall / Jefferson Dr & 12th St SW,38.888767,-77.02858,12
207,2022-05-14T12:18:30Z,9,5th St & Massachusetts Ave NW,38.90093,-77.018677,12
210,2022-05-14T12:18:30Z,6,3rd & M St NE,38.9054697149433,-77.0021304488182,12
242,2022-05-14T12:18:30Z,9,12th & U St NW,38.916787,-77.028139,12
369,2022-05-14T12:18:30Z,19,2nd & G St NE,38.89967,-77.003666,12
370,2022-05-14T12:18:30Z,16,8th & O St NW,38.90864,-77.02277,12
391,2022-05-14T12:18:30Z,11,1st & O St NW,38.908643,-77.012365,12
408,2022-05-14T12:18:30Z,11,4th St & Madison Dr NW,38.890493,-77.017253,12
418,2022-05-14T12:18:30Z,22,14th & Irving St NW,38.928552,-77.032224,12
484,2022-05-14T12:18:30Z,10,11th & Girard St NW,38.925636,-77.027112,12
485,2022-05-14T12:18:30Z,6,Connecticut Ave & R St NW,38.912644,-77.04564,12
15,2022-05-14T13:18:25Z,7,14th & V St NW,38.917931,-77.032112,13
21,2022-05-14T13:18:25Z,2,Lamont & Mt Pleasant NW,38.9319,-77.0388,13
22,2022-05-14T13:18:25Z,12,4th & M St SW,38.8767,-77.0178,13
51,2022-05-14T13:18:25Z,26,Massachusetts Ave & Dupont Circle NW,38.9101,-77.0444,13
92,2022-05-14T13:18:25Z,1,8th & H St NW,38.8997,-77.023086,13
99,2022-05-14T13:18:25Z,18,Lincoln Park / 13th & East Capitol St NE ,38.890461,-76.988355,13
103,2022-05-14T13:18:25Z,33,Metro Center / 12th & G St NW,38.898364,-77.027869,13
105,2022-05-14T13:18:25Z,6,7th & F St NW / National Portrait Gallery,38.8972830485385,-77.0221906900406,13
106,2022-05-14T13:18:25Z,12,17th & K St NW / Farragut Square,38.902061,-77.038322,13
113,2022-05-14T13:18:25Z,22,Columbus Circle / Union Station,38.89696,-77.00493,13
124,2022-05-14T13:18:25Z,14,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,38.88412,-77.04657,13
144,2022-05-14T13:18:25Z,14,3rd & G St SE,38.881185,-77.001828,13
148,2022-05-14T13:18:25Z,17,Columbia Rd & Georgia Ave NW,38.928121111321,-77.0237946510315,13
159,2022-05-14T13:18:25Z,13,10th & K St NW,38.9024,-77.02622,13
169,2022-05-14T13:18:25Z,5,Smithsonian-National Mall / Jefferson Dr & 12th St SW,38.888767,-77.02858,13
207,2022-05-14T13:18:25Z,7,5th St & Massachusetts Ave NW,38.90093,-77.018677,13
210,2022-05-14T13:18:25Z,7,3rd & M St NE,38.9054697149433,-77.0021304488182,13
242,2022-05-14T13:18:25Z,8,12th & U St NW,38.916787,-77.028139,13
369,2022-05-14T13:18:25Z,19,2nd & G St NE,38.89967,-77.003666,13
370,2022-05-14T13:18:25Z,7,8th & O St NW,38.90864,-77.02277,13
391,2022-05-14T13:18:25Z,10,1st & O St NW,38.908643,-77.012365,13
408,2022-05-14T13:18:25Z,10,4th St & Madison Dr NW,38.890493,-77.017253,13
418,2022-05-14T13:18:25Z,22,14th & Irving St NW,38.928552,-77.032224,13
484,2022-05-14T13:18:25Z,7,11th & Girard St NW,38.925636,-77.027112,13
485,2022-05-14T13:18:25Z,5,Connecticut Ave & R St NW,38.912644,-77.04564,13
15,2022-05-14T14:18:25Z,7,14th & V St NW,38.917931,-77.032112,14
21,2022-05-14T14:18:25Z,0,Lamont & Mt Pleasant NW,38.9319,-77.0388,14
22,2022-05-14T14:18:25Z,6,4th & M St SW,38.8767,-77.0178,14
51,2022-05-14T14:18:25Z,31,Massachusetts Ave & Dupont Circle NW,38.9101,-77.0444,14
92,2022-05-14T14:18:25Z,2,8th & H St NW,38.8997,-77.023086,14
99,2022-05-14T14:18:25Z,16,Lincoln Park / 13th & East Capitol St NE ,38.890461,-76.988355,14
103,2022-05-14T14:18:25Z,32,Metro Center / 12th & G St NW,38.898364,-77.027869,14
105,2022-05-14T14:18:25Z,9,7th & F St NW / National Portrait Gallery,38.8972830485385,-77.0221906900406,14
106,2022-05-14T14:18:25Z,6,17th & K St NW / Farragut Square,38.902061,-77.038322,14
113,2022-05-14T14:18:25Z,26,Columbus Circle / Union Station,38.89696,-77.00493,14
124,2022-05-14T14:18:25Z,30,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,38.88412,-77.04657,14
144,2022-05-14T14:18:25Z,16,3rd & G St SE,38.881185,-77.001828,14
148,2022-05-14T14:18:25Z,17,Columbia Rd & Georgia Ave NW,38.928121111321,-77.0237946510315,14
159,2022-05-14T14:18:25Z,5,10th & K St NW,38.9024,-77.02622,14
169,2022-05-14T14:18:25Z,9,Smithsonian-National Mall / Jefferson Dr & 12th St SW,38.888767,-77.02858,14
207,2022-05-14T14:18:25Z,3,5th St & Massachusetts Ave NW,38.90093,-77.018677,14
210,2022-05-14T14:18:25Z,3,3rd & M St NE,38.9054697149433,-77.0021304488182,14
242,2022-05-14T14:18:25Z,7,12th & U St NW,38.916787,-77.028139,14
369,2022-05-14T14:18:25Z,17,2nd & G St NE,38.89967,-77.003666,14
370,2022-05-14T14:18:25Z,6,8th & O St NW,38.90864,-77.02277,14
391,2022-05-14T14:18:25Z,3,1st & O St NW,38.908643,-77.012365,14
408,2022-05-14T14:18:25Z,16,4th St & Madison Dr NW,38.890493,-77.017253,14
418,2022-05-14T14:18:25Z,18,14th & Irving St NW,38.928552,-77.032224,14
484,2022-05-14T14:18:25Z,3,11th & Girard St NW,38.925636,-77.027112,14
485,2022-05-14T14:18:25Z,7,Connecticut Ave & R St NW,38.912644,-77.04564,14
15,2022-05-14T15:18:40Z,3,14th & V St NW,38.917931,-77.032112,15
21,2022-05-14T15:18:40Z,2,Lamont & Mt Pleasant NW,38.9319,-77.0388,15
22,2022-05-14T15:18:40Z,0,4th & M St SW,38.8767,-77.0178,15
51,2022-05-14T15:18:40Z,43,Massachusetts Ave & Dupont Circle NW,38.9101,-77.0444,15
92,2022-05-14T15:18:40Z,4,8th & H St NW,38.8997,-77.023086,15
99,2022-05-14T15:18:40Z,16,Lincoln Park / 13th & East Capitol St NE ,38.890461,-76.988355,15
103,2022-05-14T15:18:40Z,27,Metro Center / 12th & G St NW,38.898364,-77.027869,15
105,2022-05-14T15:18:40Z,10,7th & F St NW / National Portrait Gallery,38.8972830485385,-77.0221906900406,15
106,2022-05-14T15:18:40Z,8,17th & K St NW / Farragut Square,38.902061,-77.038322,15
113,2022-05-14T15:18:40Z,31,Columbus Circle / Union Station,38.89696,-77.00493,15
124,2022-05-14T15:18:40Z,31,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,38.88412,-77.04657,15
144,2022-05-14T15:18:40Z,15,3rd & G St SE,38.881185,-77.001828,15
148,2022-05-14T15:18:40Z,16,Columbia Rd & Georgia Ave NW,38.928121111321,-77.0237946510315,15
159,2022-05-14T15:18:40Z,4,10th & K St NW,38.9024,-77.02622,15
169,2022-05-14T15:18:40Z,13,Smithsonian-National Mall / Jefferson Dr & 12th St SW,38.888767,-77.02858,15
207,2022-05-14T15:18:40Z,2,5th St & Massachusetts Ave NW,38.90093,-77.018677,15
210,2022-05-14T15:18:40Z,2,3rd & M St NE,38.9054697149433,-77.0021304488182,15
242,2022-05-14T15:18:40Z,7,12th & U St NW,38.916787,-77.028139,15
369,2022-05-14T15:18:40Z,15,2nd & G St NE,38.89967,-77.003666,15
370,2022-05-14T15:18:40Z,6,8th & O St NW,38.90864,-77.02277,15
391,2022-05-14T15:18:40Z,3,1st & O St NW,38.908643,-77.012365,15
408,2022-05-14T15:18:40Z,14,4th St & Madison Dr NW,38.890493,-77.017253,15
418,2022-05-14T15:18:40Z,13,14th & Irving St NW,38.928552,-77.032224,15
484,2022-05-14T15:18:40Z,0,11th & Girard St NW,38.925636,-77.027112,15
485,2022-05-14T15:18:40Z,14,Connecticut Ave & R St NW,38.912644,-77.04564,15
15,2022-05-14T16:18:40Z,3,14th & V St NW,38.917931,-77.032112,16
21,2022-05-14T16:18:40Z,1,Lamont & Mt Pleasant NW,38.9319,-77.0388,16
22,2022-05-14T16:18:40Z,1,4th & M St SW,38.8767,-77.0178,16
51,2022-05-14T16:18:40Z,42,Massachusetts Ave & Dupont Circle NW,38.9101,-77.0444,16
92,2022-05-14T16:18:40Z,5,8th & H St NW,38.8997,-77.023086,16
99,2022-05-14T16:18:40Z,15,Lincoln Park / 13th & East Capitol St NE ,38.890461,-76.988355,16
103,2022-05-14T16:18:40Z,24,Metro Center / 12th & G St NW,38.898364,-77.027869,16
105,2022-05-14T16:18:40Z,13,7th & F St NW / National Portrait Gallery,38.8972830485385,-77.0221906900406,16
106,2022-05-14T16:18:40Z,9,17th & K St NW / Farragut Square,38.902061,-77.038322,16
113,2022-05-14T16:18:40Z,26,Columbus Circle / Union Station,38.89696,-77.00493,16
124,2022-05-14T16:18:40Z,29,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,38.88412,-77.04657,16
144,2022-05-14T16:18:40Z,9,3rd & G St SE,38.881185,-77.001828,16
148,2022-05-14T16:18:40Z,11,Columbia Rd & Georgia Ave NW,38.928121111321,-77.0237946510315,16
159,2022-05-14T16:18:40Z,5,10th & K St NW,38.9024,-77.02622,16
169,2022-05-14T16:18:40Z,27,Smithsonian-National Mall / Jefferson Dr & 12th St SW,38.888767,-77.02858,16
207,2022-05-14T16:18:40Z,3,5th St & Massachusetts Ave NW,38.90093,-77.018677,16
210,2022-05-14T16:18:40Z,3,3rd & M St NE,38.9054697149433,-77.0021304488182,16
242,2022-05-14T16:18:40Z,4,12th & U St NW,38.916787,-77.028139,16
369,2022-05-14T16:18:40Z,11,2nd & G St NE,38.89967,-77.003666,16
370,2022-05-14T16:18:40Z,5,8th & O St NW,38.90864,-77.02277,16
391,2022-05-14T16:18:40Z,4,1st & O St NW,38.908643,-77.012365,16
408,2022-05-14T16:18:40Z,8,4th St & Madison Dr NW,38.890493,-77.017253,16
418,2022-05-14T16:18:40Z,7,14th & Irving St NW,38.928552,-77.032224,16
484,2022-05-14T16:18:40Z,0,11th & Girard St NW,38.925636,-77.027112,16
485,2022-05-14T16:18:40Z,18,Connecticut Ave & R St NW,38.912644,-77.04564,16
15,2022-05-14T17:18:30Z,0,14th & V St NW,38.917931,-77.032112,17
21,2022-05-14T17:18:30Z,1,Lamont & Mt Pleasant NW,38.9319,-77.0388,17
22,2022-05-14T17:18:30Z,1,4th & M St SW,38.8767,-77.0178,17
51,2022-05-14T17:18:30Z,39,Massachusetts Ave & Dupont Circle NW,38.9101,-77.0444,17
92,2022-05-14T17:18:30Z,7,8th & H St NW,38.8997,-77.023086,17
99,2022-05-14T17:18:30Z,14,Lincoln Park / 13th & East Capitol St NE ,38.890461,-76.988355,17
103,2022-05-14T17:18:30Z,28,Metro Center / 12th & G St NW,38.898364,-77.027869,17
105,2022-05-14T17:18:30Z,12,7th & F St NW / National Portrait Gallery,38.8972830485385,-77.0221906900406,17
106,2022-05-14T17:18:30Z,8,17th & K St NW / Farragut Square,38.902061,-77.038322,17
113,2022-05-14T17:18:30Z,29,Columbus Circle / Union Station,38.89696,-77.00493,17
124,2022-05-14T17:18:30Z,27,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,38.88412,-77.04657,17
144,2022-05-14T17:18:30Z,5,3rd & G St SE,38.881185,-77.001828,17
148,2022-05-14T17:18:30Z,8,Columbia Rd & Georgia Ave NW,38.928121111321,-77.0237946510315,17
159,2022-05-14T17:18:30Z,1,10th & K St NW,38.9024,-77.02622,17
169,2022-05-14T17:18:30Z,26,Smithsonian-National Mall / Jefferson Dr & 12th St SW,38.888767,-77.02858,17
207,2022-05-14T17:18:30Z,1,5th St & Massachusetts Ave NW,38.90093,-77.018677,17
210,2022-05-14T17:18:30Z,2,3rd & M St NE,38.9054697149433,-77.0021304488182,17
242,2022-05-14T17:18:30Z,5,12th & U St NW,38.916787,-77.028139,17
369,2022-05-14T17:18:30Z,7,2nd & G St NE,38.89967,-77.003666,17
370,2022-05-14T17:18:30Z,1,8th & O St NW,38.90864,-77.02277,17
391,2022-05-14T17:18:30Z,4,1st & O St NW,38.908643,-77.012365,17
408,2022-05-14T17:18:30Z,17,4th St & Madison Dr NW,38.890493,-77.017253,17
418,2022-05-14T17:18:30Z,0,14th & Irving St NW,38.928552,-77.032224,17
484,2022-05-14T17:18:30Z,1,11th & Girard St NW,38.925636,-77.027112,17
485,2022-05-14T17:18:30Z,16,Connecticut Ave & R St NW,38.912644,-77.04564,17
15,2022-05-14T18:18:35Z,0,14th & V St NW,38.917931,-77.032112,18
21,2022-05-14T18:18:35Z,5,Lamont & Mt Pleasant NW,38.9319,-77.0388,18
22,2022-05-14T18:18:35Z,5,4th & M St SW,38.8767,-77.0178,18
51,2022-05-14T18:18:35Z,41,Massachusetts Ave & Dupont Circle NW,38.9101,-77.0444,18
92,2022-05-14T18:18:35Z,9,8th & H St NW,38.8997,-77.023086,18
99,2022-05-14T18:18:35Z,10,Lincoln Park / 13th & East Capitol St NE ,38.890461,-76.988355,18
103,2022-05-14T18:18:35Z,32,Metro Center / 12th & G St NW,38.898364,-77.027869,18
105,2022-05-14T18:18:35Z,9,7th & F St NW / National Portrait Gallery,38.8972830485385,-77.0221906900406,18
106,2022-05-14T18:18:35Z,10,17th & K St NW / Farragut Square,38.902061,-77.038322,18
113,2022-05-14T18:18:35Z,38,Columbus Circle / Union Station,38.89696,-77.00493,18
124,2022-05-14T18:18:35Z,27,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,38.88412,-77.04657,18
144,2022-05-14T18:18:35Z,4,3rd & G St SE,38.881185,-77.001828,18
148,2022-05-14T18:18:35Z,8,Columbia Rd & Georgia Ave NW,38.928121111321,-77.0237946510315,18
159,2022-05-14T18:18:35Z,3,10th & K St NW,38.9024,-77.02622,18
169,2022-05-14T18:18:35Z,33,Smithsonian-National Mall / Jefferson Dr & 12th St SW,38.888767,-77.02858,18
207,2022-05-14T18:18:35Z,1,5th St & Massachusetts Ave NW,38.90093,-77.018677,18
210,2022-05-14T18:18:35Z,4,3rd & M St NE,38.9054697149433,-77.0021304488182,18
242,2022-05-14T18:18:35Z,2,12th & U St NW,38.916787,-77.028139,18
369,2022-05-14T18:18:35Z,7,2nd & G St NE,38.89967,-77.003666,18
370,2022-05-14T18:18:35Z,1,8th & O St NW,38.90864,-77.02277,18
391,2022-05-14T18:18:35Z,2,1st & O St NW,38.908643,-77.012365,18
408,2022-05-14T18:18:35Z,11,4th St & Madison Dr NW,38.890493,-77.017253,18
418,2022-05-14T18:18:35Z,0,14th & Irving St NW,38.928552,-77.032224,18
484,2022-05-14T18:18:35Z,0,11th & Girard St NW,38.925636,-77.027112,18
485,2022-05-14T18:18:35Z,15,Connecticut Ave & R St NW,38.912644,-77.04564,18
15,2022-05-14T19:18:50Z,3,14th & V St NW,38.917931,-77.032112,19
21,2022-05-14T19:18:50Z,3,Lamont & Mt Pleasant NW,38.9319,-77.0388,19
22,2022-05-14T19:18:50Z,10,4th & M St SW,38.8767,-77.0178,19
51,2022-05-14T19:18:50Z,40,Massachusetts Ave & Dupont Circle NW,38.9101,-77.0444,19
92,2022-05-14T19:18:50Z,5,8th & H St NW,38.8997,-77.023086,19
99,2022-05-14T19:18:50Z,10,Lincoln Park / 13th & East Capitol St NE ,38.890461,-76.988355,19
103,2022-05-14T19:18:50Z,30,Metro Center / 12th & G St NW,38.898364,-77.027869,19
105,2022-05-14T19:18:50Z,16,7th & F St NW / National Portrait Gallery,38.8972830485385,-77.0221906900406,19
106,2022-05-14T19:18:50Z,14,17th & K St NW / Farragut Square,38.902061,-77.038322,19
113,2022-05-14T19:18:50Z,32,Columbus Circle / Union Station,38.89696,-77.00493,19
124,2022-05-14T19:18:50Z,29,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,38.88412,-77.04657,19
144,2022-05-14T19:18:50Z,6,3rd & G St SE,38.881185,-77.001828,19
148,2022-05-14T19:18:50Z,6,Columbia Rd & Georgia Ave NW,38.928121111321,-77.0237946510315,19
159,2022-05-14T19:18:50Z,7,10th & K St NW,38.9024,-77.02622,19
169,2022-05-14T19:18:50Z,29,Smithsonian-National Mall / Jefferson Dr & 12th St SW,38.888767,-77.02858,19
207,2022-05-14T19:18:50Z,1,5th St & Massachusetts Ave NW,38.90093,-77.018677,19
210,2022-05-14T19:18:50Z,2,3rd & M St NE,38.9054697149433,-77.0021304488182,19
242,2022-05-14T19:18:50Z,2,12th & U St NW,38.916787,-77.028139,19
369,2022-05-14T19:18:50Z,12,2nd & G St NE,38.89967,-77.003666,19
370,2022-05-14T19:18:50Z,3,8th & O St NW,38.90864,-77.02277,19
391,2022-05-14T19:18:50Z,4,1st & O St NW,38.908643,-77.012365,19
408,2022-05-14T19:18:50Z,24,4th St & Madison Dr NW,38.890493,-77.017253,19
418,2022-05-14T19:18:50Z,0,14th & Irving St NW,38.928552,-77.032224,19
484,2022-05-14T19:18:50Z,0,11th & Girard St NW,38.925636,-77.027112,19
485,2022-05-14T19:18:50Z,17,Connecticut Ave & R St NW,38.912644,-77.04564,19
15,2022-05-14T20:18:35Z,0,14th & V St NW,38.917931,-77.032112,20
21,2022-05-14T20:18:35Z,1,Lamont & Mt Pleasant NW,38.9319,-77.0388,20
22,2022-05-14T20:18:35Z,9,4th & M St SW,38.8767,-77.0178,20
51,2022-05-14T20:18:35Z,29,Massachusetts Ave & Dupont Circle NW,38.9101,-77.0444,20
92,2022-05-14T20:18:35Z,5,8th & H St NW,38.8997,-77.023086,20
99,2022-05-14T20:18:35Z,6,Lincoln Park / 13th & East Capitol St NE ,38.890461,-76.988355,20
103,2022-05-14T20:18:35Z,13,Metro Center / 12th & G St NW,38.898364,-77.027869,20
105,2022-05-14T20:18:35Z,20,7th & F St NW / National Portrait Gallery,38.8972830485385,-77.0221906900406,20
106,2022-05-14T20:18:35Z,16,17th & K St NW / Farragut Square,38.902061,-77.038322,20
113,2022-05-14T20:18:35Z,26,Columbus Circle / Union Station,38.89696,-77.00493,20
124,2022-05-14T20:18:35Z,22,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,38.88412,-77.04657,20
144,2022-05-14T20:18:35Z,7,3rd & G St SE,38.881185,-77.001828,20
148,2022-05-14T20:18:35Z,6,Columbia Rd & Georgia Ave NW,38.928121111321,-77.0237946510315,20
159,2022-05-14T20:18:35Z,8,10th & K St NW,38.9024,-77.02622,20
169,2022-05-14T20:18:35Z,31,Smithsonian-National Mall / Jefferson Dr & 12th St SW,38.888767,-77.02858,20
207,2022-05-14T20:18:35Z,2,5th St & Massachusetts Ave NW,38.90093,-77.018677,20
210,2022-05-14T20:18:35Z,5,3rd & M St NE,38.9054697149433,-77.0021304488182,20
242,2022-05-14T20:18:35Z,1,12th & U St NW,38.916787,-77.028139,20
369,2022-05-14T20:18:35Z,7,2nd & G St NE,38.89967,-77.003666,20
370,2022-05-14T20:18:35Z,5,8th & O St NW,38.90864,-77.02277,20
391,2022-05-14T20:18:35Z,3,1st & O St NW,38.908643,-77.012365,20
408,2022-05-14T20:18:35Z,23,4th St & Madison Dr NW,38.890493,-77.017253,20
418,2022-05-14T20:18:35Z,5,14th & Irving St NW,38.928552,-77.032224,20
484,2022-05-14T20:18:35Z,1,11th & Girard St NW,38.925636,-77.027112,20
485,2022-05-14T20:18:35Z,12,Connecticut Ave & R St NW,38.912644,-77.04564,20
15,2022-05-14T21:18:30Z,8,14th & V St NW,38.917931,-77.032112,21
21,2022-05-14T21:18:30Z,14,Lamont & Mt Pleasant NW,38.9319,-77.0388,21
22,2022-05-14T21:18:30Z,8,4th & M St SW,38.8767,-77.0178,21
51,2022-05-14T21:18:30Z,32,Massachusetts Ave & Dupont Circle NW,38.9101,-77.0444,21
92,2022-05-14T21:18:30Z,6,8th & H St NW,38.8997,-77.023086,21
99,2022-05-14T21:18:30Z,9,Lincoln Park / 13th & East Capitol St NE ,38.890461,-76.988355,21
103,2022-05-14T21:18:30Z,10,Metro Center / 12th & G St NW,38.898364,-77.027869,21
105,2022-05-14T21:18:30Z,18,7th & F St NW / National Portrait Gallery,38.8972830485385,-77.0221906900406,21
106,2022-05-14T21:18:30Z,17,17th & K St NW / Farragut Square,38.902061,-77.038322,21
113,2022-05-14T21:18:30Z,25,Columbus Circle / Union Station,38.89696,-77.00493,21
124,2022-05-14T21:18:30Z,24,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,38.88412,-77.04657,21
144,2022-05-14T21:18:30Z,7,3rd & G St SE,38.881185,-77.001828,21
148,2022-05-14T21:18:30Z,4,Columbia Rd & Georgia Ave NW,38.928121111321,-77.0237946510315,21
159,2022-05-14T21:18:30Z,7,10th & K St NW,38.9024,-77.02622,21
169,2022-05-14T21:18:30Z,23,Smithsonian-National Mall / Jefferson Dr & 12th St SW,38.888767,-77.02858,21
207,2022-05-14T21:18:30Z,4,5th St & Massachusetts Ave NW,38.90093,-77.018677,21
210,2022-05-14T21:18:30Z,2,3rd & M St NE,38.9054697149433,-77.0021304488182,21
242,2022-05-14T21:18:30Z,3,12th & U St NW,38.916787,-77.028139,21
369,2022-05-14T21:18:30Z,5,2nd & G St NE,38.89967,-77.003666,21
370,2022-05-14T21:18:30Z,5,8th & O St NW,38.90864,-77.02277,21
391,2022-05-14T21:18:30Z,6,1st & O St NW,38.908643,-77.012365,21
408,2022-05-14T21:18:30Z,7,4th St & Madison Dr NW,38.890493,-77.017253,21
418,2022-05-14T21:18:30Z,16,14th & Irving St NW,38.928552,-77.032224,21
484,2022-05-14T21:18:30Z,2,11th & Girard St NW,38.925636,-77.027112,21
485,2022-05-14T21:18:30Z,15,Connecticut Ave & R St NW,38.912644,-77.04564,21
15,2022-05-14T22:18:40Z,10,14th & V St NW,38.917931,-77.032112,22
21,2022-05-14T22:18:40Z,12,Lamont & Mt Pleasant NW,38.9319,-77.0388,22
22,2022-05-14T22:18:40Z,23,4th & M St SW,38.8767,-77.0178,22
51,2022-05-14T22:18:40Z,33,Massachusetts Ave & Dupont Circle NW,38.9101,-77.0444,22
92,2022-05-14T22:18:40Z,3,8th & H St NW,38.8997,-77.023086,22
99,2022-05-14T22:18:40Z,7,Lincoln Park / 13th & East Capitol St NE ,38.890461,-76.988355,22
103,2022-05-14T22:18:40Z,14,Metro Center / 12th & G St NW,38.898364,-77.027869,22
105,2022-05-14T22:18:40Z,15,7th & F St NW / National Portrait Gallery,38.8972830485385,-77.0221906900406,22
106,2022-05-14T22:18:40Z,17,17th & K St NW / Farragut Square,38.902061,-77.038322,22
113,2022-05-14T22:18:40Z,24,Columbus Circle / Union Station,38.89696,-77.00493,22
124,2022-05-14T22:18:40Z,21,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,38.88412,-77.04657,22
144,2022-05-14T22:18:40Z,7,3rd & G St SE,38.881185,-77.001828,22
148,2022-05-14T22:18:40Z,2,Columbia Rd & Georgia Ave NW,38.928121111321,-77.0237946510315,22
159,2022-05-14T22:18:40Z,6,10th & K St NW,38.9024,-77.02622,22
169,2022-05-14T22:18:40Z,2,Smithsonian-National Mall / Jefferson Dr & 12th St SW,38.888767,-77.02858,22
207,2022-05-14T22:18:40Z,6,5th St & Massachusetts Ave NW,38.90093,-77.018677,22
210,2022-05-14T22:18:40Z,1,3rd & M St NE,38.9054697149433,-77.0021304488182,22
242,2022-05-14T22:18:40Z,6,12th & U St NW,38.916787,-77.028139,22
369,2022-05-14T22:18:40Z,6,2nd & G St NE,38.89967,-77.003666,22
370,2022-05-14T22:18:40Z,7,8th & O St NW,38.90864,-77.02277,22
391,2022-05-14T22:18:40Z,7,1st & O St NW,38.908643,-77.012365,22
408,2022-05-14T22:18:40Z,6,4th St & Madison Dr NW,38.890493,-77.017253,22
418,2022-05-14T22:18:40Z,15,14th & Irving St NW,38.928552,-77.032224,22
484,2022-05-14T22:18:40Z,3,11th & Girard St NW,38.925636,-77.027112,22
485,2022-05-14T22:18:40Z,13,Connecticut Ave & R St NW,38.912644,-77.04564,22
15,2022-05-14T23:18:50Z,10,14th & V St NW,38.917931,-77.032112,23
21,2022-05-14T23:18:50Z,9,Lamont & Mt Pleasant NW,38.9319,-77.0388,23
22,2022-05-14T23:18:50Z,23,4th & M St SW,38.8767,-77.0178,23
51,2022-05-14T23:18:50Z,33,Massachusetts Ave & Dupont Circle NW,38.9101,-77.0444,23
92,2022-05-14T23:18:50Z,4,8th & H St NW,38.8997,-77.023086,23
99,2022-05-14T23:18:50Z,4,Lincoln Park / 13th & East Capitol St NE ,38.890461,-76.988355,23
103,2022-05-14T23:18:50Z,12,Metro Center / 12th & G St NW,38.898364,-77.027869,23
105,2022-05-14T23:18:50Z,14,7th & F St NW / National Portrait Gallery,38.8972830485385,-77.0221906900406,23
106,2022-05-14T23:18:50Z,17,17th & K St NW / Farragut Square,38.902061,-77.038322,23
113,2022-05-14T23:18:50Z,20,Columbus Circle / Union Station,38.89696,-77.00493,23
124,2022-05-14T23:18:50Z,22,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,38.88412,-77.04657,23
144,2022-05-14T23:18:50Z,3,3rd & G St SE,38.881185,-77.001828,23
148,2022-05-14T23:18:50Z,16,Columbia Rd & Georgia Ave NW,38.928121111321,-77.0237946510315,23
159,2022-05-14T23:18:50Z,9,10th & K St NW,38.9024,-77.02622,23
169,2022-05-14T23:18:50Z,5,Smithsonian-National Mall / Jefferson Dr & 12th St SW,38.888767,-77.02858,23
207,2022-05-14T23:18:50Z,8,5th St & Massachusetts Ave NW,38.90093,-77.018677,23
210,2022-05-14T23:18:50Z,4,3rd & M St NE,38.9054697149433,-77.0021304488182,23
242,2022-05-14T23:18:50Z,7,12th & U St NW,38.916787,-77.028139,23
369,2022-05-14T23:18:50Z,7,2nd & G St NE,38.89967,-77.003666,23
370,2022-05-14T23:18:50Z,8,8th & O St NW,38.90864,-77.02277,23
391,2022-05-14T23:18:50Z,3,1st & O St NW,38.908643,-77.012365,23
408,2022-05-14T23:18:50Z,7,4th St & Madison Dr NW,38.890493,-77.017253,23
418,2022-05-14T23:18:50Z,16,14th & Irving St NW,38.928552,-77.032224,23
484,2022-05-14T23:18:50Z,1,11th & Girard St NW,38.925636,-77.027112,23
485,2022-05-14T23:18:50Z,15,Connecticut Ave & R St NW,38.912644,-77.04564,23
144,2022-05-14T00:18:40Z,8,3rd & G St SE,38.881185,-77.001828,0
148,2022-05-14T00:18:40Z,1,Columbia Rd & Georgia Ave NW,38.928121111321,-77.0237946510315,0
159,2022-05-14T00:18:40Z,17,10th & K St NW,38.9024,-77.02622,0
